2010	4	17	3	1552
2011	3	9	6	1369
2013	10	41	4	1496
2007	2	6	3	1491
2007	6	25	7	1395
2008	12	1	2	1367
2007	7	29	5	1663
2008	2	5	7	1267
2011	2	6	4	1470
2010	5	19	2	1470
2016	7	27	4	1435
2012	5	20	7	1321
2015	2	6	7	1053
2010	12	51	4	1291
2014	10	43	5	1511
2011	9	38	7	1294
2014	10	40	4	1516
2010	12	51	2	1356
2012	9	39	4	1469
2013	12	49	6	1316
2011	7	26	7	1171
2011	9	38	1	1308
2009	1	5	1	1304
2010	8	34	5	1543
2011	5	18	6	1235
2012	7	29	6	1350
2012	1	1	3	1276
2007	3	12	1	1345
2012	4	15	2	1370
2014	3	11	2	1400
2014	1	3	7	1181
2011	3	12	2	1536
2014	5	20	1	1439
2007	6	26	6	1382
2012	10	41	1	1226
2010	3	11	3	1546
2009	10	40	6	1393
2013	4	14	6	1238
2014	7	28	4	1597
2012	5	21	3	1638
2013	5	19	3	1370
2014	1	4	6	1205
2016	1	1	3	1320
2008	8	35	6	1426
2014	7	28	2	1479
2006	12	49	7	1258
2013	12	50	7	1013
2010	8	33	2	1524
2015	4	16	5	1444
2010	6	24	7	1170
2007	2	6	1	1234
2010	8	33	4	1540
2014	10	42	6	1576
2007	3	11	7	1133
2006	7	26	6	1369
2009	9	36	4	1511
2006	7	30	7	1303
2008	3	11	6	1373
2014	12	52	1	1066
2012	4	14	4	1441
2008	11	44	6	1452
2010	2	7	1	965
2009	6	25	3	1526
2008	6	24	6	1412
2012	12	1	1	1099
2016	11	45	3	1295
2010	5	20	3	1503
2006	6	24	2	1648
2008	3	12	7	1088
2010	3	12	7	1140
2016	4	15	7	1183
2008	9	36	7	1345
2009	10	41	5	1506
2015	9	36	6	1380
2016	9	37	7	1225
2010	6	23	6	1317
2012	1	3	4	1347
2009	9	40	3	1522
2007	5	19	1	1592
2015	8	33	6	1397
2007	3	10	5	1493
2016	2	7	1	966
2013	8	31	7	1299
2012	9	37	6	1410
2007	3	10	3	1411
2014	12	51	7	911
2010	7	28	5	1546
2016	8	34	1	1416
2011	7	28	5	1562
2008	6	24	4	1624
2016	10	40	2	1460
2012	3	9	7	1231
2013	4	17	7	1187
2008	9	40	1	1574
2007	7	31	2	1783
2006	3	12	1	1531
2012	4	16	7	1104
2009	10	43	7	1281
2013	10	40	2	1503
2009	8	35	1	1509
2011	6	23	6	1287
2010	12	52	3	1083
2013	9	38	1	1393
2016	2	8	2	1171
2008	2	6	6	1387
2010	5	21	7	1200
2013	9	38	7	1294
2012	9	38	2	1328
2009	12	50	3	1368
2012	3	12	6	1355
2012	11	48	3	1439
2010	5	21	1	1510
2008	10	44	1	1539
2016	12	50	5	1125
2010	12	48	5	1396
2014	7	31	3	1573
2016	5	18	6	1209
2009	1	5	3	1182
2007	3	9	4	1549
2014	12	50	5	1276
2014	2	5	6	1332
2013	1	4	1	1115
2015	6	26	6	1262
2014	12	50	3	1251
2007	7	27	7	1291
2015	5	20	3	1600
2011	8	31	3	1470
2014	9	36	2	1558
2013	5	20	2	1422
2014	9	36	4	1521
2016	4	16	2	1373
2013	7	27	1	1346
2010	4	13	7	1050
2012	8	35	2	1470
2006	3	10	7	1174
2012	10	42	2	1484
2012	5	20	5	1584
2015	10	43	5	1377
2008	6	26	4	1656
2007	4	17	1	1547
2006	10	41	5	1541
2006	12	52	4	1446
2011	9	38	4	1546
2015	7	30	4	1696
2007	12	52	7	1199
2014	12	49	7	1073
2010	8	34	6	1309
2012	6	26	6	1324
2007	10	42	4	1716
2012	7	29	7	1345
2006	4	16	6	1157
2010	10	43	5	1649
2009	9	37	6	1358
2014	5	20	6	1368
2016	12	49	1	1308
2012	7	29	1	1427
2011	12	51	5	1332
2012	12	51	5	1310
2008	11	47	4	1525
2014	3	11	5	1378
2016	3	9	4	1350
2015	3	11	1	1333
2008	12	49	6	1295
2014	6	23	1	1486
2007	7	28	3	1640
2012	8	31	4	1550
2013	4	14	3	1382
2006	8	32	3	1766
2013	3	10	7	1091
2010	9	36	2	1529
2012	2	9	1	1358
2012	6	25	5	1441
2008	5	20	1	1388
2016	9	36	2	1483
2015	7	29	5	1404
2010	8	31	6	1371
2006	11	47	3	1416
2013	3	11	1	1273
2013	8	32	6	1351
2007	9	37	3	1760
2009	9	36	5	1503
2015	11	46	6	1182
2011	8	33	4	1430
2009	6	27	1	1494
2012	10	40	7	1183
2014	12	51	4	1315
2006	2	6	2	1582
2011	12	48	4	1524
2012	12	50	6	1303
2013	7	31	1	1419
2011	12	52	5	1394
2011	2	7	5	1533
2011	1	3	6	1184
2009	2	7	2	1467
2013	7	27	4	1200
2009	6	26	3	1520
2008	9	36	6	1217
2013	1	1	7	1142
2015	11	45	5	1412
2012	6	24	3	1526
2007	10	40	5	1698
2013	1	5	2	1360
2006	7	27	3	1803
2007	3	10	6	1377
2010	9	38	5	1657
2015	4	17	3	1489
2016	2	7	6	1217
2014	3	13	1	1290
2008	12	51	1	1374
2014	3	11	3	1399
2008	1	3	4	1543
2007	2	5	5	1462
2015	3	13	5	1267
2014	3	9	7	1110
2016	3	11	6	1275
2014	7	30	4	1526
2013	9	38	2	1459
2006	3	13	4	1517
2012	10	43	7	1128
2011	10	40	5	1445
2013	11	46	6	1442
2012	3	12	5	1532
2007	5	22	1	1255
2016	6	24	6	1276
2015	7	31	2	1437
2016	9	37	4	1471
2011	9	35	7	1234
2008	4	16	1	1451
2012	2	6	4	1465
2014	12	50	6	1205
2014	3	10	7	1107
2014	11	46	6	1207
2016	11	48	3	1304
2007	8	31	7	1328
2006	4	17	5	1645
2013	9	37	3	1492
2009	9	38	7	1197
2014	9	36	1	1291
2006	8	33	7	1358
2011	12	50	5	1481
2009	11	47	7	1170
2008	11	46	2	1379
2007	7	29	6	1404
2007	1	5	1	1333
2009	6	24	6	1390
2012	10	42	5	1524
2015	3	12	3	1460
2012	2	5	7	1034
2012	10	42	3	1532
2016	9	39	3	1453
2013	3	9	6	1254
2016	6	23	6	1306
2014	10	43	6	1479
2015	1	5	5	1159
2012	9	39	7	1218
2007	12	52	5	1423
2010	2	8	5	788
2010	7	30	3	1517
2011	4	16	7	1050
2016	9	35	6	1261
2008	3	10	6	1249
2008	11	48	5	1368
2011	8	32	5	1469
2012	6	26	4	1481
2009	1	3	6	1248
2009	4	18	3	1650
2010	7	26	6	1265
2013	8	34	1	1429
2010	10	43	7	1195
2006	5	22	3	1631
2010	1	3	1	1235
2012	1	5	2	1543
2012	10	41	2	1489
2014	2	9	5	1276
2008	1	1	6	1439
2009	11	46	3	1477
2014	6	23	3	1530
2007	7	28	5	1590
2008	6	22	7	1244
2012	10	41	4	1490
2015	12	53	2	1221
2013	3	12	5	1328
2008	7	29	1	1497
2009	5	20	2	1672
2007	2	7	7	1110
2016	2	9	1	1260
2013	7	30	1	1498
2012	6	25	7	1350
2006	8	34	4	1691
2012	9	36	6	1388
2012	1	2	3	1468
2013	1	2	6	1305
2011	4	17	3	1475
2014	7	28	7	1300
2016	6	26	4	1440
2006	5	19	2	1624
2008	1	2	2	1699
2007	9	37	1	1616
2007	8	34	1	1515
2010	5	19	1	1409
2010	9	37	4	1426
2010	10	42	3	1639
2015	11	46	4	1392
2010	1	4	7	1032
2016	10	41	1	1202
2011	6	22	6	1435
2012	5	22	3	1616
2012	7	30	6	1426
2010	2	7	2	1120
2013	11	46	4	1519
2015	1	3	3	1305
2015	3	10	1	1160
2012	5	18	6	1345
2011	1	2	3	1044
2008	6	24	3	1682
2008	12	52	3	936
2009	1	4	7	1038
2014	1	5	3	1279
2015	7	28	4	1473
2015	11	45	7	1136
2012	1	3	7	1010
2007	12	50	1	1458
2007	5	19	2	1597
2007	10	40	7	1376
2008	4	17	3	1502
2015	8	33	5	1584
2012	1	3	1	1073
2016	6	25	5	1400
2012	9	37	5	1569
2014	1	1	6	1021
2011	2	8	4	1328
2013	3	10	1	1175
2007	10	44	2	1603
2014	3	13	7	1034
2015	11	49	1	1284
2014	8	32	2	1476
2007	1	2	3	1586
2008	11	45	3	1451
2010	9	35	6	1444
2011	1	2	5	1325
2014	5	18	6	1347
2016	10	40	7	1116
2015	3	13	7	1103
2008	7	27	3	1618
2011	6	23	5	1477
2016	3	11	4	1298
2013	7	30	7	1280
2015	12	51	2	1457
2007	7	30	7	1326
2013	12	1	2	1079
2011	5	20	7	1173
2006	1	2	3	1593
2011	3	10	2	1488
2008	7	28	1	1402
2007	9	35	7	1281
2007	12	51	1	1398
2015	8	34	2	1505
2008	3	9	7	1191
2011	11	46	1	1382
2007	2	6	2	1328
2016	3	12	7	999
2015	8	34	4	1456
2009	4	17	2	1508
2008	4	16	7	1160
2014	1	2	7	1258
2006	11	45	4	1688
2015	7	27	7	1315
2006	5	21	2	1739
2012	2	6	6	1305
2009	3	12	6	1362
2008	12	50	7	1109
2014	3	12	1	1255
2007	5	18	7	1270
2010	10	40	6	1464
2008	12	50	1	1322
2011	12	50	7	1014
2016	10	43	6	1282
2006	7	28	7	1265
2008	12	1	1	1365
2011	3	9	3	1517
2008	9	38	3	1651
2014	4	14	2	1435
2009	3	12	4	1488
2016	11	48	1	1301
2008	3	11	5	1526
2010	12	51	1	1245
2010	6	23	3	1386
2007	1	3	7	1130
2016	5	19	3	1495
2011	4	16	5	1339
2012	2	9	3	1365
2007	5	21	6	1331
2009	9	36	3	1535
2013	1	3	4	1478
2007	1	3	5	1554
2011	5	18	5	1517
2010	1	2	1	1329
2006	5	22	1	1215
2006	4	16	4	1583
2007	3	12	4	1581
2010	1	3	7	1180
2011	3	12	1	1265
2008	1	1	4	1336
2011	6	25	7	1286
2014	12	52	4	700
2013	3	12	3	1393
2015	3	11	3	1329
2008	9	39	7	1290
2011	6	25	1	1447
2013	11	47	5	1479
2008	12	52	5	1295
2007	1	4	1	1428
2008	9	39	1	1549
2007	2	6	4	1448
2008	6	25	6	1463
2012	3	10	3	1491
2014	2	7	2	1263
2008	5	20	3	1668
2006	3	11	6	1305
2007	11	44	4	1700
2010	8	33	7	1195
2015	4	16	6	1355
2014	10	42	3	1588
2007	10	43	6	1285
2011	6	24	3	1650
2014	10	42	5	1615
2008	3	11	3	1639
2016	5	20	7	1214
2008	7	28	3	1586
2013	8	35	1	1427
2006	7	30	4	1595
2016	3	10	5	1442
2011	8	33	6	1360
2014	11	48	7	1134
2008	6	23	3	1631
2010	2	7	4	1384
2009	11	48	2	1561
2006	1	1	2	1395
2012	12	50	4	1335
2008	6	24	5	1659
2011	10	43	1	1359
2016	2	8	1	1347
2007	7	27	4	1702
2015	7	28	6	1283
2008	3	12	4	1553
2013	7	27	2	1507
2011	11	47	3	1372
2009	1	5	4	1404
2007	12	50	3	1590
2007	5	19	4	1635
2007	2	8	7	1153
2011	8	34	2	1597
2012	9	37	3	1571
2009	6	23	7	1236
2010	2	5	7	1008
2012	10	44	1	423
2011	9	36	3	1249
2015	4	17	5	1359
2007	2	8	5	1329
2007	9	36	1	1160
2010	7	28	6	1389
2011	4	15	2	1381
2007	3	11	4	1568
2012	6	23	2	1559
2016	10	40	1	1249
2008	9	40	2	1540
2011	6	23	3	1562
2011	12	49	6	1340
2008	3	12	2	1532
2012	12	49	2	1406
2010	2	6	7	941
2006	1	2	1	1550
2012	7	27	2	1547
2010	5	21	2	1646
2006	3	12	2	1621
2006	8	34	6	1375
2011	9	39	2	1548
2009	1	5	2	1442
2007	3	9	7	1250
2007	10	41	5	1604
2016	6	24	4	1527
2007	11	46	3	1588
2015	7	27	5	1431
2016	3	12	5	1269
2008	1	4	4	1498
2014	11	45	7	1241
2012	7	28	3	1559
2013	1	4	4	1207
2016	2	8	7	1047
2010	10	40	4	1601
2014	10	40	7	1272
2010	9	39	4	1555
2013	3	13	7	964
2012	12	52	5	1314
2011	11	47	1	1446
2014	11	45	1	1297
2006	8	33	5	1545
2013	5	20	1	1377
2009	11	47	5	1637
2014	7	27	3	1370
2007	1	5	3	1419
2014	2	6	4	1259
2013	7	29	6	1409
2007	3	13	2	1596
2006	3	10	4	1563
2012	2	5	5	1423
2012	5	20	6	1342
2007	11	45	2	1423
2008	6	26	7	1251
2007	7	27	2	1565
2013	11	45	2	1314
